soil_ref,SID
2997,005
2998,026
2999,021
3000,021
3001,023
3002,024
3003,022
3004,024
3005,020
3006,022
3007,023
3008,022
3009,022
3010,021
3011,024
3012,010
3013,011
3014,010
3015,008
3016,026
3017,022
3018,010
3019,015
3020,015
3021,017
3022,017
3023,013
3024,003
3025,004
3026,005
3027,022
3028,022
3029,023
3030,017
3031,024
3032,022
3033,030
3034,016
3035,013
3036,009
3037,012
3038,026
3039,016
3040,003
3041,008
3042,016
3043,003
3044,005
3045,024
3046,024
3047,010
3048,029
3049,024
3050,010
3051,015
3052,020
3053,024
3054,031
3055,004
3056,010
3057,020
3058,020
3059,024
3060,019
3061,030
3062,005
3063,003
3064,018
3065,018
3066,004
3067,003
3068,003
3069,004
3070,005
3071,005
3072,004
3073,003
3074,008
3075,005
3076,004
3077,008
3078,003
3079,018
3080,018
3081,022
3082,021
3083,019
3084,018
3085,019
3086,022
3087,020
3088,021
3089,021
3090,019
3091,018
3092,020
3093,022
3094,023
3095,019
3096,021
3097,018
3098,018
3099,019
3100,022
3101,021
3102,018
3103,022
3104,019
3105,021
3106,021
3107,018
3108,019
3109,023
3110,018
3111,021
3112,019
3113,022
3114,023
3115,024
3116,022
3117,018
3118,023
3119,021
3120,018
3121,023
3122,019
3123,021
3124,018
3125,023
3126,019
3127,021
3128,020
3129,018
3130,021
3131,023
3132,019
3133,020
3134,024
3135,022
3136,018
3137,024
3138,023
3139,019
3140,021
3141,020
3142,018
3143,023
3144,019
3145,022
3146,019
3147,018
3148,021
3149,024
3150,021
3151,030
3152,008
3153,011
3154,017
3155,024
3156,011
3157,017
3158,008
3159,024
3160,017
3161,008
3162,011
3163,017
3164,008
3165,016
3166,011
3167,011
3168,016
3169,017
3170,016
3171,011
3172,017
3173,008
3174,010
3175,016
3176,011
3177,017
3178,008
3179,015
3180,011
3181,015
3182,008
3183,017
3184,011
3185,008
3186,017
3187,015
3188,008
3189,011
3190,017
3191,008
3192,011
3193,015
3194,017
3195,011
3196,008
3197,013
3198,005
3199,023
3200,023
3201,022
3202,020
3203,019
3204,022
3205,021
3206,024
3207,023
3208,022
3209,031
3210,015
3211,015
3212,008
3213,023
3214,022
3215,023
3216,022
3217,019
3218,032
3219,031
3220,010
3221,017
3222,019
3223,020
3224,022
3225,015
3226,008
3227,010
3228,010
3229,010
3230,005
3231,013
3232,003
3233,004
3234,010
3235,010
3236,008
3237,020
3238,020
3239,032
3240,024
3241,030
3242,008
3243,024
3244,005
3245,024
3246,020
3247,009
3248,010
3249,018
3250,010
3251,009
3252,021
3253,024
3254,020
3255,010
3256,024
3257,029
3258,009
3259,033
3260,010
3261,024
3262,024
3263,020
3264,013
3265,019
3266,024
3267,021
3268,008
3269,033
3270,010
3271,018
3272,019
3273,021
3274,024
3275,015
3276,009
3277,022
3278,032
3279,031
3280,008
3281,031
3282,011
3283,033
3284,022
3285,023
3286,019
3287,021
3288,018
3289,019
3290,024
3291,020
3292,032
3293,008
3294,011
3295,017
3296,003
3297,004
3298,005
3299,003
3300,004
3301,008
3302,033
3303,009
3304,010
3305,033
3306,009
3307,008
3308,010
3309,009
3310,033
3311,010
3312,008
3313,004
3314,005
3315,003
3316,008
3317,004
3318,005
3319,010
3320,018
3321,019
3322,018
3323,019
3324,019
3325,018
3326,019
3327,018
3328,021
3329,021
3330,024
3331,018
3332,019
3333,022
3334,023
3335,018
3336,021
3337,022
3338,019
3339,023
3340,024
3341,021
3342,019
3343,018
3344,022
3345,024
3346,023
3347,018
3348,022
3349,019
3350,021
3351,023
3352,018
3353,021
3354,023
3355,024
3356,019
3357,018
3358,024
3359,019
3360,021
3361,022
3362,019
3363,021
3364,018
3365,022
3366,023
3367,018
3368,023
3369,019
3370,021
3371,019
3372,020
3373,021
3374,022
3375,018
3376,018
3377,024
3378,021
3379,024
3380,017
3381,011
3382,011
3383,017
3384,016
3385,017
3386,011
3387,016
3388,011
3389,017
3390,008
3391,016
3392,010
3393,008
3394,011
3395,010
3396,015
3397,008
3398,011
3399,011
3400,008
3401,015
3402,011
3403,008
3404,017
3405,011
3406,017
3407,005
3408,021
3409,020
3410,022
3411,022
3412,022
3413,020
3414,023
3415,020
3416,020
3417,022
3418,020
3419,022
3420,023
3421,029
3422,016
3423,008
3424,017
3425,008
3426,003
3427,022
3428,023
3429,024
3430,008
3431,017
3432,005
3433,004
3434,021
3435,023
3436,016
3437,003
3438,013
3439,013
3440,005
3441,020
3442,020
3443,011
3444,017
3445,003
3446,024
3447,018
3448,030
3449,010
3450,022
3451,020
3452,030
3453,015
3454,020
3455,015
3456,008
3457,013
3458,024
3459,017
3460,021
3461,008
3462,016
3463,023
3464,010
3465,019
3466,024
3467,018
3468,030
3469,031
3470,010
3471,032
3472,018
3473,031
3474,003
3475,019
3476,010
3477,024
3478,018
3479,019
3480,021
3481,022
3482,024
3483,017
3484,011
3485,003
3486,008
3487,004
3488,010
3489,004
3490,003
3491,005
3492,033
3493,008
3494,003
3495,004
3496,005
3497,003
3498,005
3499,004
3500,008
3501,005
3502,018
3503,019
3504,021
3505,022
3506,018
3507,020
3508,021
3509,019
3510,018
3511,021
3512,019
3513,020
3514,022
3515,021
3516,018
3517,019
3518,023
3519,021
3520,019
3521,018
3522,022
3523,023
3524,024
3525,018
3526,024
3527,022
3528,023
3529,018
3530,023
3531,022
3532,019
3533,021
3534,019
3535,021
3536,022
3537,018
3538,024
3539,023
3540,019
3541,021
3542,018
3543,020
3544,022
3545,023
3546,018
3547,023
3548,019
3549,021
3550,021
3551,018
3552,023
3553,019
3554,019
3555,018
3556,023
3557,022
3558,021
3559,021
3560,022
3561,018
3562,019
3563,024
3564,020
3565,024
3566,022
3567,008
3568,011
3569,008
3570,017
3571,011
3572,017
3573,008
3574,008
3575,011
3576,015
3577,010
3578,008
3579,016
3580,011
3581,017
3582,008
3583,016
3584,011
3585,017
3586,011
3587,008
3588,017
3589,011
3590,015
3591,008
3592,011
3593,017
3594,008
3595,009
3596,008
3597,019
3598,020
3599,021
3600,022
3601,020
3602,022
3603,008
3604,017
3605,013
3606,010
3607,005
3608,033
3609,009
3610,020
3611,022
3612,022
3613,019
3614,020
3615,020
3616,018
3617,022
3618,021
3619,020
3620,013
3621,023
3622,024
3623,024
3624,009
3625,033
3626,017
3627,010
3628,020
3629,021
3630,015
3631,005
3632,023
3633,020
3634,010
3635,015
3636,010
3637,010
3638,030
3639,003
3640,018
3641,005
3642,024
3643,016
3644,013
3645,004
3646,024
3647,019
3648,011
3649,018
3650,024
3651,022
3652,019
3653,021
3654,011
3655,004
3656,008
3657,008
3658,017
3659,003
3660,005
3661,011
3662,004
3663,008
3664,003
3665,005
3666,004
3667,005
3668,021
3669,018
3670,022
3671,018
3672,019
3673,020
3674,022
3675,021
3676,021
3677,019
3678,018
3679,021
3680,019
3681,018
3682,022
3683,020
3684,018
3685,019
3686,022
3687,023
3688,018
3689,021
3690,019
3691,022
3692,024
3693,018
3694,024
3695,019
3696,022
3697,021
3698,023
3699,018
3700,024
3701,019
3702,021
3703,023
3704,022
3705,021
3706,018
3707,019
3708,023
3709,024
3710,018
3711,019
3712,021
3713,019
3714,018
3715,021
3716,022
3717,020
3718,019
3719,023
3720,018
3721,022
3722,018
3723,022
3724,023
3725,019
3726,020
3727,018
3728,019
3729,024
3730,020
3731,021
3732,008
3733,011
3734,011
3735,017
3736,008
3737,017
3738,011
3739,011
3740,017
3741,016
3742,008
3743,011
3744,016
3745,008
3746,017
3747,011
3748,017
3749,008
3750,011
3751,010
3752,008
3753,016
3754,011
3755,017
3756,008
3757,011
3758,017
3759,013
3760,003
3761,005
3762,004
3763,009
3764,033
3765,008
3766,010
3767,008
3768,009
3769,003
3770,004
3771,005
3772,010
3773,020
3774,019
3775,024
3776,023
3777,021
3778,021
3779,022
3780,011
3781,008
3782,015
3783,010
3784,008
3785,023
3786,023
3787,022
3788,020
3789,003
3790,033
3791,003
3792,021
3793,022
3794,023
3795,013
3796,022
3797,024
3798,020
3799,030
3800,016
3801,008
3802,010
3803,020
3804,022
3805,010
3806,010
3807,015
3808,010
3809,006
3810,033
3811,020
3812,010
3813,015
3814,008
3815,024
3816,016
3817,013
3818,010
3819,015
3820,020
3821,017
3822,016
3823,004
3824,010
3825,015
3826,010
3827,020
3828,024
3829,024
3830,032
3831,031
3832,022
3833,019
3834,018
3835,022
3836,024
3837,018
3838,003
3839,008
3840,003
3841,005
3842,004
3843,005
3844,003
3845,004
3846,008
3847,004
3848,005
3849,018
3850,019
3851,021
3852,019
3853,018
3854,022
3855,018
3856,019
3857,021
3858,021
3859,019
3860,018
3861,023
3862,018
3863,023
3864,022
3865,021
3866,019
3867,024
3868,018
3869,023
3870,019
3871,022
3872,021
3873,018
3874,021
3875,019
3876,022
3877,024
3878,018
3879,021
3880,022
3881,019
3882,023
3883,024
3884,021
3885,024
3886,022
3887,023
3888,018
3889,019
3890,018
3891,021
3892,023
3893,019
3894,018
3895,021
3896,022
3897,024
3898,019
3899,018
3900,021
3901,022
3902,021
3903,023
3904,022
3905,018
3906,019
3907,024
3908,019
3909,031
3910,008
3911,011
3912,008
3913,011
3914,008
3915,011
3916,017
3917,011
3918,016
3919,017
3920,011
3921,008
3922,010
3923,015
3924,011
3925,008
3926,017
3927,016
3928,010
3929,008
3930,010
3931,015
3932,011
3933,008
3934,011
3935,017
3936,016
3937,008
3938,011
3939,017
3940,013
3941,005
3942,004
3943,005
3944,004
3945,003
3946,008
3947,010
3948,033
3949,009
3950,008
3951,022
3952,023
3953,022
3954,020
3955,022
3956,024
3957,023
3958,019
3959,020
3960,021
3961,008
3962,030
3963,031
3964,032
3965,008
3966,016
3967,008
3968,010
3969,020
3970,008
3971,011
3972,032
3973,017
3974,010
3975,010
3976,021
3977,020
3978,022
3979,024
3980,010
3981,023
3982,017
3983,015
3984,015
3985,020
3986,020
3987,024
3988,020
3989,030
3990,017
3991,003
3992,012
3993,024
3994,016
3995,011
3996,013
3997,028
3998,023
3999,028
4000,008
4001,005
4002,015
4003,020
4004,021
4005,003
4006,020
4007,011
4008,032
4009,029
4010,017
4011,016
4012,024
4013,012
4014,009
4015,031
4016,017
4017,010
4018,009
4019,023
4020,020
4021,024
4022,030
4023,012
4024,023
4025,016
4026,010
4027,032
4028,013
4029,008
4030,010
4031,011
4032,003
4033,019
4034,021
4035,016
4036,017
4037,011
4038,003
4039,004
4040,005
4041,003
4042,003
4043,004
4044,008
4045,009
4046,010
4047,012
4048,003
4049,004
4050,009
4051,008
4052,012
4053,005
4054,005
4055,004
4056,008
4057,018
4058,022
4059,020
4060,019
4061,018
4062,021
4063,022
4064,019
4065,018
4066,023
4067,021
4068,018
4069,019
4070,022
4071,023
4072,019
4073,021
4074,018
4075,022
4076,023
4077,018
4078,019
4079,023
4080,022
4081,021
4082,022
4083,018
4084,021
4085,019
4086,024
4087,021
4088,018
4089,019
4090,022
4091,023
4092,018
4093,021
4094,023
4095,019
4096,019
4097,023
4098,018
4099,021
4100,022
4101,018
4102,019
4103,021
4104,020
4105,018
4106,021
4107,023
4108,020
4109,022
4110,021
4111,023
4112,018
4113,019
4114,018
4115,032
4116,024
4117,008
4118,024
4119,008
4120,031
4121,011
4122,008
4123,008
4124,011
4125,017
4126,032
4127,017
4128,011
4129,016
4130,008
4131,011
4132,016
4133,017
4134,015
4135,010
4136,008
4137,015
4138,010
4139,016
4140,017
4141,016
4142,017
4143,008
4144,011
4145,011
4146,017
4147,008
4148,016
4149,008
4150,016
4151,015
4152,010
4153,011
4154,011
4155,008
4156,015
4157,017
4158,011
4159,017
4160,008
4161,004
4162,008
4163,003
4164,022
4165,024
4166,020
4167,022
4168,019
4169,022
4170,032
4171,010
4172,008
4173,013
4174,005
4175,008
4176,021
4177,020
4178,020
4179,023
4180,024
4181,020
4182,020
4183,022
4184,011
4185,032
4186,032
4187,010
4188,021
4189,020
4190,024
4191,028
4192,023
4193,011
4194,017
4195,030
4196,015
4197,010
4198,005
4199,019
4200,024
4201,023
4202,022
4203,017
4204,008
4205,010
4206,011
4207,010
4208,015
4209,028
4210,017
4211,010
4212,015
4213,020
4214,024
4215,020
4216,024
4217,020
4218,010
4219,005
4220,006
4221,033
4222,033
4223,010
4224,004
4225,009
4226,019
4227,008
4228,010
4229,004
4230,005
4231,005
4232,003
4233,004
4234,004
4235,009
4236,008
4237,003
4238,005
4239,010
4240,005
4241,004
4242,008
4243,003
4244,008
4245,004
4246,005
4247,018
4248,021
4249,019
4250,022
4251,018
4252,022
4253,019
4254,018
4255,019
4256,021
4257,023
4258,023
4259,019
4260,018
4261,021
4262,022
4263,019
4264,018
4265,024
4266,022
4267,023
4268,018
4269,022
4270,024
4271,023
4272,019
4273,018
4274,021
4275,019
4276,018
4277,022
4278,023
4279,021
4280,019
4281,021
4282,018
4283,023
4284,024
4285,019
4286,022
4287,020
4288,019
4289,018
4290,022
4291,021
4292,023
4293,021
4294,019
4295,018
4296,021
4297,019
4298,018
4299,020
4300,023
4301,022
4302,018
4303,023
4304,019
4305,020
4306,021
4307,024
4308,024
4309,018
4310,021
4311,022
4312,011
4313,008
4314,032
4315,017
4316,011
4317,008
4318,008
4319,017
4320,011
4321,017
4322,011
4323,008
4324,008
4325,017
4326,010
4327,008
4328,017
4329,011
4330,017
4331,011
4332,008
4333,016
4334,008
4335,011
4336,010
4337,008
4338,010
4339,010
4340,008
4341,016
4342,011
4343,017
4344,008
4345,011
4346,017
4347,003
4348,008
4349,022
4350,021
4351,021
4352,020
4353,023
4354,022
4355,020
4356,020
4357,022
4358,020
4359,008
4360,024
4361,032
4362,011
4363,008
4364,010
4365,016
4366,013
4367,008
4368,004
4369,023
4370,011
4371,015
4372,015
4373,033
4374,003
4375,010
4376,012
4377,020
4378,024
4379,022
4380,010
4381,020
4382,020
4383,024
4384,017
4385,032
4386,015
4387,005
4388,010
4389,020
4390,021
4391,020
4392,017
4393,006
4394,003
4395,011
4396,013
4397,015
4398,016
4399,016
4400,017
4401,028
4402,017
4403,011
4404,024
4405,024
4406,020
4407,016
4408,032
4409,031
4410,024
4411,016
4412,015
4413,016
4414,010
4415,030
4416,017
4417,024
4418,032
4419,032
4420,032
4421,018
4422,033
4423,023
4424,029
4425,003
4426,021
4427,032
4428,009
4429,011
4430,019
4431,013
4432,005
4433,009
4434,011
4435,008
4436,011
4437,006
4438,013
4439,008
4440,008
4441,004
4442,033
4443,003
4444,005
4445,004
4446,003
4447,005
4448,008
4449,005
4450,008
4451,009
4452,011
4453,004
4454,008
4455,011
4456,004
4457,003
4458,005
4459,018
4460,021
4461,018
4462,019
4463,022
4464,020
4465,018
4466,020
4467,022
4468,021
4469,019
4470,019
4471,021
4472,018
4473,018
4474,022
4475,021
4476,018
4477,021
4478,022
4479,023
4480,018
4481,021
4482,024
4483,019
4484,022
4485,023
4486,020
4487,018
4488,024
4489,022
4490,020
4491,019
4492,021
4493,021
4494,018
4495,020
4496,019
4497,021
4498,018
4499,020
4500,022
4501,020
4502,021
4503,018
4504,019
4505,018
4506,021
4507,023
4508,018
4509,021
4510,019
4511,023
4512,019
4513,021
4514,018
4515,022
4516,020
4517,031
4518,008
4519,017
4520,011
4521,017
4522,011
4523,008
4524,032
4525,017
4526,032
4527,008
4528,017
4529,011
4530,008
4531,008
4532,032
4533,011
4534,008
4535,011
4536,008
4537,016
4538,024
4539,011
4540,008
4541,016
4542,011
4543,017
4544,008
4545,011
4546,015
4547,017
4548,011
4549,017
4550,008
4551,017
4552,011
4553,003
4554,005
4555,010
4556,010
4557,010
4558,022
4559,024
4560,019
4561,019
4562,023
4563,019
4564,020
4565,022
4566,032
4567,011
4568,008
4569,017
4570,032
4571,011
4572,010
4573,016
4574,008
4575,004
4576,009
4577,021
4578,022
4579,023
4580,023
4581,024
4582,022
4583,016
4584,016
4585,010
4586,009
4587,009
4588,010
4589,019
4590,024
4591,023
4592,022
4593,018
4594,017
4595,017
4596,015
4597,010
4598,020
4599,024
4600,008
4601,011
4602,032
4603,023
4604,024
4605,024
4606,031
4607,010
4608,033
4609,020
4610,017
4611,010
4612,011
4613,009
4614,011
4615,021
4616,020
4617,032
4618,017
4619,020
4620,019
4621,032
4622,003
4623,013
4624,005
4625,003
4626,024
4627,022
4628,032
4629,013
4630,008
4631,011
4632,030
4633,016
4634,010
4635,016
4636,020
4637,018
4638,016
4639,024
4640,016
4641,020
4642,004
4643,022
4644,023
4645,022
4646,005
4647,024
4648,016
4649,015
4650,010
4651,017
4652,024
4653,024
4654,013
4655,003
4656,024
4657,019
4658,021
4659,032
4660,009
4661,019
4662,019
4663,021
4664,005
4665,003
4666,004
4667,008
4668,009
4669,005
4670,004
4671,003
4672,010
4673,008
4674,011
4675,004
4676,008
4677,011
4678,010
4679,008
4680,004
4681,018
4682,022
4683,019
4684,018
4685,022
4686,019
4687,018
4688,022
4689,020
4690,021
4691,018
4692,022
4693,019
4694,021
4695,021
4696,022
4697,018
4698,019
4699,021
4700,018
4701,019
4702,024
4703,022
4704,018
4705,021
4706,024
4707,019
4708,020
4709,018
4710,021
4711,019
4712,022
4713,024
4714,021
4715,019
4716,018
4717,023
4718,020
4719,018
4720,021
4721,019
4722,020
4723,021
4724,018
4725,023
4726,021
4727,020
4728,018
4729,024
4730,023
4731,021
4732,018
4733,019
4734,023
4735,019
4736,021
4737,018
4738,022
4739,024
4740,011
4741,008
4742,008
4743,017
4744,008
4745,011
4746,017
4747,032
4748,008
4749,011
4750,017
4751,016
4752,008
4753,011
4754,017
4755,008
4756,011
4757,032
4758,016
4759,017
4760,008
4761,011
4762,016
4763,011
4764,008
4765,008
4766,011
4767,032
4768,008
4769,024
4770,016
4771,011
4772,008
4773,024
4774,011
4775,016
4776,008
4777,011
4778,017
4779,010
4780,016
4781,017
4782,008
4783,010
4784,005
4785,011
4786,003
4787,005
4788,010
4789,011
4790,009
4791,004
4792,008
4793,009
4794,011
4795,020
4796,024
4797,021
4798,020
4799,022
4800,022
4801,022
4802,019
4803,019
4804,024
4805,024
4806,021
4807,024
4808,019
4809,022
4810,011
4811,032
4812,032
4813,016
4814,017
4815,032
4816,015
4817,005
4818,013
4819,010
4820,004
4821,008
4822,013
4823,019
4824,022
4825,023
4826,020
4827,023
4828,018
4829,020
4830,022
4831,018
4832,024
4833,017
4834,016
4835,011
4836,003
4837,009
4838,011
4839,009
4840,010
4841,021
4842,024
4843,022
4844,008
4845,031
4846,032
4847,032
4848,017
4849,016
4850,024
4851,017
4852,029
4853,017
4854,010
4855,024
4856,020
4857,024
4858,024
4859,016
4860,015
4861,008
4862,024
4863,022
4864,031
4865,010
4866,033
4867,006
4868,011
4869,020
4870,024
4871,020
4872,011
4873,015
4874,032
4875,024
4876,023
4877,017
4878,011
4879,016
4880,020
4881,030
4882,031
4883,024
4884,024
4885,017
4886,008
4887,017
4888,030
4889,011
4890,020
4891,029
4892,032
4893,016
4894,032
4895,032
4896,009
4897,016
4898,024
4899,017
4900,020
4901,018
4902,024
4903,020
4904,022
4905,021
4906,018
4907,019
4908,020
4909,024
4910,008
4911,024
4912,011
4913,030
4914,031
4915,017
4916,011
4917,005
4918,013
4919,005
4920,033
4921,003
4922,011
4923,010
4924,008
4925,004
4926,004
4927,010
4928,008
4929,003
4930,011
4931,010
4932,008
4933,009
4934,004
4935,005
4936,008
4937,004
4938,010
4939,011
4940,008
4941,004
4942,011
4943,010
4944,024
4945,018
4946,018
4947,022
4948,020
4949,018
4950,022
4951,021
4952,019
4953,018
4954,021
4955,022
4956,024
4957,022
4958,018
4959,019
4960,020
4961,021
4962,024
4963,024
4964,021
4965,018
4966,020
4967,022
4968,018
4969,022
4970,024
4971,021
4972,019
4973,019
4974,018
4975,024
4976,021
4977,024
4978,018
4979,021
4980,022
4981,018
4982,021
4983,022
4984,024
4985,020
4986,020
4987,019
4988,018
4989,024
4990,021
4991,023
4992,023
4993,020
4994,018
4995,021
4996,019
4997,019
4998,023
4999,021
5000,018
5001,021
5002,018
5003,024
5004,019
5005,020
5006,018
5007,022
5008,023
5009,019
5010,023
5011,008
5012,011
5013,008
5014,017
5015,008
5016,011
5017,031
5018,008
5019,032
5020,011
5021,031
5022,030
5023,017
5024,011
5025,008
5026,017
5027,024
5028,016
5029,016
5030,008
5031,011
5032,017
5033,024
5034,024
5035,008
5036,011
5037,016
5038,011
5039,008
5040,024
5041,016
5042,024
5043,008
5044,032
5045,016
5046,017
5047,011
5048,032
5049,008
5050,011
5051,017
5052,016
5053,011
5054,016
5055,008
5056,017
5057,008
5058,024
5059,011
5060,008
5061,011
5062,024
5063,008
5064,017
5065,011
5066,016
5067,016
5068,011
5069,008
5070,017
5071,008
5072,013
5073,003
5074,006
5075,009
5076,009
5077,011
5078,022
5079,021
5080,019
5081,019
5082,020
5083,019
5084,019
5085,022
5086,023
5087,022
5088,032
5089,011
5090,032
5091,029
5092,032
5093,032
5094,011
5095,003
5096,019
5097,020
5098,022
5099,031
5100,020
5101,022
5102,024
5103,021
5104,029
5105,032
5106,016
5107,017
5108,024
5109,029
5110,024
5111,024
5112,017
5113,031
5114,032
5115,032
5116,016
5117,016
5118,009
5119,004
5120,020
5121,022
5122,020
